Customer_ID_number,OrderDate,Items,ItemCategory,Gender,Geographic location,Purchase History,ProductPrice,OrderQuantity,OrderNumber,PaymentMethod,Age
3649,5/12/2025,Milo,Beverage,M,Fadeyi,8/8/2023,1200,4,SO63802,Cash Payment,74
1075,2/28/2025,Chin Chin,Snack,M,Agege,10/19/2024,1800,8,SO21677,Cash Payment,19
3987,4/1/2025,Lipton Tea,Beverage,F,Ilupeju,9/9/2022,850,1,SO86016,Cash Payment,57
4106,1/10/2025,Always Sanitary Pad,Toiletries,M,Badore,8/12/2022,950,8,SO79896,Cash Payment,80
4338,5/24/2025,Shea Butter,Personal Care,F,Mafoluku,6/9/2023,1855,2,SO53102,Bank transfer,29
4166,4/12/2025,Golden Morn,Food,F,Ikeja,8/17/2024,950,6,SO66318,Bank transfer,59
1211,4/9/2025,Milo,Beverage,F,Agege,11/7/2024,1200,1,SO67899,Bank transfer,41
3954,1/28/2025,Peak Milk,Dairy,M,Ketu,8/18/2022,350,3,SO74304,Cash Payment,22
3928,2/1/2025,Diaper Rash Cream,Baby Products,F,Iyana ipaja,11/9/2022,8148,7,SO43808,Cash Payment,77
3827,4/5/2025,Indomie Instant Noodles,Food,M,Agege,4/6/2025,250,7,SO62623,Bank transfer,71
4699,2/1/2025,Coca-Cola,Beverage,M,Mafoluku,5/17/2025,500,10,SO54094,Bank transfer,72
4747,2/10/2025,Coca-Cola,Beverage,M,Ikorodu,4/4/2022,500,1,SO78069,Bank transfer,22
3028,3/20/2025,Maggi Cubes,Food Seasoning,F,Fadeyi,4/13/2023,700,10,SO55893,Bank transfer,23
2851,2/2/2025,Pen (Pack of 5),Stationery,F,Oshodi,3/15/2023,2489,9,SO62492,Cash Payment,21
4417,5/4/2025,Hand Sanitizer,Personal Care,F,Ilupeju,10/17/2022,1843,9,SO38000,Debit card,18
3822,1/11/2025,Shea Butter,Personal Care,F,Oshodi,4/11/2025,1855,5,SO30928,Debit card,36
2288,4/26/2025,Bread (Small Loaf),Food,M,Iyana ipaja,10/19/2023,1300,1,SO31310,Debit card,72
2184,4/27/2025,Plantain Chips,Snack,F,Ogba,4/13/2023,1500,1,SO40469,Cash Payment,24
1345,3/2/2025,Pampers Baby-Dry,Baby Products,M,Iyana ipaja,1/2/2022,5100,3,SO86175,Bank transfer,46
4441,2/7/2025,Oral-B Toothbrush,Personal Care,F,Mushin,10/6/2023,1147,2,SO39126,Cash Payment,22
2540,3/10/2025,Indomie Instant Noodles,Food,M,Iyana ipaja,8/23/2024,250,9,SO38108,Cash Payment,26
1997,3/16/2025,Rexona Air Freshener,Cleaning,M,Mafoluku,3/5/2023,1861,3,SO17109,Cash Payment,26
2294,4/8/2025,Dano Milk,Dairy,M,Shomolu,5/16/2023,120,3,SO34739,Debit card,34
1523,5/13/2025,Beans,Food,M,Badore,1/30/2025,12000,1,SO27954,Bank transfer,20
3165,5/6/2025,Omo Detergent,Cleaning,F,Ilupeju,10/1/2024,1338,8,SO56643,Bank transfer,59
4831,3/1/2025,Golden Morn,Food,M,Ikeja,4/27/2022,950,9,SO83896,Cash Payment,65
4073,3/10/2025,Notebook (60 leaves),Stationery,M,Mafoluku,6/27/2023,1769,8,SO66160,Cash Payment,73
3661,5/21/2025,Rechargeable Torch Light,Misc,F,Fagba,10/12/2024,5735,4,SO10273,Bank transfer,24
2019,5/4/2025,Shea Butter,Personal Care,M,Yaba,1/1/2022,1855,2,SO36523,Bank transfer,39
1092,1/5/2025,Maggi Cubes,Food Seasoning,M,Iyana ipaja,11/17/2022,700,6,SO78183,Bank transfer,23
4078,3/19/2025,Morning Fresh Dishwash,Cleaning,M,Ibeju lekki,6/4/2023,1451,5,SO99415,Debit card,32
4753,2/27/2025,Chin Chin,Snack,F,Yaba,7/11/2022,1800,7,SO75018,Cash Payment,39
1279,2/2/2025,Beans,Food,F,Yaba,5/30/2023,12000,2,SO62571,Debit card,76
1012,1/30/2025,Spaghetti,Food,F,Mafoluku,1/29/2022,450,7,SO90905,Bank transfer,35
2362,4/5/2025,Pen (Pack of 5),Stationery,M,Ibeju lekki,11/7/2022,2489,6,SO22886,Cash Payment,42
2789,5/16/2025,Local Broom,Cleaning,M,Festac town,3/20/2025,1579,5,SO19394,Bank transfer,53
3229,4/9/2025,MTN Airtime ?500,Airtime,F,Badore,1/11/2024,500,7,SO20362,Debit card,48
1715,2/23/2025,Sunlight Detergent,Cleaning,F,Agege,8/16/2023,1251,2,SO14522,Bank transfer,50
4351,3/12/2025,Golden Morn,Food,F,Fagba,5/6/2025,950,7,SO58758,Cash Payment,34
4397,5/7/2025,Milo,Beverage,M,Mushin,7/4/2023,1200,8,SO21391,Bank transfer,43
3653,1/27/2025,Eva Water,Beverage,M,Lagos Island,6/19/2024,400,8,SO73836,Bank transfer,74
2730,5/8/2025,La Casera Apple Drink,Beverage,F,Surulere,1/30/2024,350,2,SO26702,Debit card,66
4321,5/2/2025,Semovita,Food,F,Surulere,11/17/2023,3400,6,SO91842,Debit card,51
1086,4/21/2025,Local Broom,Cleaning,F,Sangotedo,3/16/2022,1579,8,SO47813,Debit card,53
1708,1/16/2025,Hollandia Yoghurt,Beverage,M,Mafoluku,10/17/2023,1500,7,SO72671,Bank transfer,20
4293,3/30/2025,Jik Bleach,Cleaning,F,Iyana ipaja,11/27/2023,1442,10,SO53585,Debit card,60
4524,3/31/2025,Milo,Beverage,M,Ikeja,12/31/2022,1200,9,SO41588,Debit card,21
3783,3/28/2025,Jik Bleach,Cleaning,F,Ikeja,5/19/2025,1442,6,SO74956,Debit card,44
1460,3/14/2025,Friso Gold Milk,Baby Products,M,Oshodi,3/27/2024,5884,8,SO84620,Cash Payment,43
2960,4/8/2025,Milo,Beverage,M,Fadeyi,2/17/2022,1200,5,SO12373,Bank transfer,39
3442,5/5/2025,Oral-B Toothbrush,Personal Care,F,Festac town,12/11/2023,1147,7,SO29276,Debit card,19
4059,2/8/2025,Local Broom,Cleaning,F,Ilupeju,3/18/2022,1579,4,SO93388,Debit card,31
1822,3/22/2025,Spaghetti,Food,F,Fagba,5/21/2023,450,10,SO16945,Cash Payment,80
1584,1/25/2025,Oral-B Toothbrush,Personal Care,M,Iyana ipaja,6/22/2023,1147,6,SO48851,Debit card,24
1624,5/16/2025,Chin Chin,Snack,M,Lakowe,9/9/2024,1800,6,SO80753,Debit card,47
4877,5/29/2025,Huggies Baby Wipes,Baby Products,F,Lakowe,10/20/2023,8052,7,SO19779,Debit card,18
1567,2/8/2025,Shea Butter,Personal Care,F,Oshodi,7/26/2022,1855,4,SO21353,Debit card,50
2018,5/2/2025,Close-Up Toothpaste,Personal Care,M,Surulere,12/30/2024,1736,4,SO49812,Cash Payment,70
1182,2/7/2025,Golden Morn,Food,M,Surulere,2/19/2025,950,3,SO70113,Cash Payment,21
3401,1/21/2025,Maggi Cubes,Food Seasoning,F,Shomolu,5/17/2022,700,10,SO83069,Bank transfer,36
4547,3/28/2025,Golden Morn,Food,M,Ikeja,12/31/2023,950,4,SO85942,Bank transfer,55
3547,5/19/2025,MTN Airtime ?500,Airtime,M,Mafoluku,7/9/2023,500,5,SO17637,Cash Payment,42
4831,4/29/2025,Maggi Cubes,Food Seasoning,F,Festac town,10/13/2024,700,8,SO10410,Debit card,65
2851,5/14/2025,Lipton Tea,Beverage,M,Fagba,4/16/2023,850,10,SO14387,Debit card,21
3072,2/27/2025,Milo,Beverage,M,Agege,1/19/2024,1200,6,SO58753,Debit card,18
1398,3/20/2025,Rexona Air Freshener,Cleaning,M,Iganmu,4/29/2023,1861,3,SO31495,Cash Payment,75
1779,3/7/2025,Local Broom,Cleaning,F,Iyana ipaja,11/12/2023,1579,3,SO21140,Cash Payment,34
1823,1/20/2025,Local Broom,Cleaning,F,Sangotedo,2/11/2024,1579,2,SO13403,Debit card,47
3360,1/15/2025,Golden Morn,Food,F,Agege,4/26/2022,950,3,SO44208,Cash Payment,75
1565,3/20/2025,Hand Sanitizer,Personal Care,F,Ikeja,3/12/2024,1843,4,SO83621,Bank transfer,27
4321,3/22/2025,Spaghetti,Food,F,Ikotun,12/17/2022,450,8,SO47750,Cash Payment,51
1293,4/2/2025,Earphones,Electronics,F,Ogba,10/14/2024,13000,1,SO79688,Bank transfer,67
3331,4/17/2025,Shea Butter,Personal Care,M,Ibeju lekki,5/21/2022,1855,1,SO65744,Bank transfer,80
2408,1/27/2025,Cerelac,Baby Products,F,Fadeyi,12/19/2024,8540,6,SO46135,Bank transfer,54
2742,3/11/2025,Spaghetti,Food,F,Iganmu,6/18/2022,450,3,SO93878,Debit card,72
3934,4/8/2025,Diaper Rash Cream,Baby Products,F,Ikorodu,4/28/2024,8148,7,SO14428,Cash Payment,44
4742,4/30/2025,Close-Up Toothpaste,Personal Care,F,Ilupeju,2/22/2022,1736,8,SO83418,Debit card,27
4405,1/31/2025,Hollandia Yoghurt,Beverage,M,Shomolu,1/17/2022,1500,7,SO86721,Bank transfer,56
3229,2/26/2025,Notebook (60 leaves),Stationery,M,Lakowe,9/21/2024,1769,10,SO28305,Bank transfer,48
2817,3/25/2025,Dettol Soap,Personal Care,F,Fagba,11/13/2023,1722,1,SO26993,Cash Payment,48
2741,3/27/2025,Johnson's Baby Lotion,Baby Products,F,Iganmu,6/28/2023,6812,7,SO77662,Debit card,35
3562,1/15/2025,Shea Butter,Personal Care,F,Ilupeju,11/10/2022,1855,4,SO69989,Debit card,38
4442,5/30/2025,Golden Morn,Food,F,Iyana ipaja,9/14/2024,950,3,SO77446,Debit card,64
2022,2/20/2025,Golden Morn,Food,M,Ikotun,7/20/2022,950,10,SO73866,Bank transfer,58
4380,5/5/2025,Diaper Rash Cream,Baby Products,M,Yaba,2/24/2022,8148,9,SO73328,Cash Payment,61
3687,3/8/2025,Close-Up Toothpaste,Personal Care,M,Surulere,5/10/2024,1736,6,SO88048,Debit card,33
2077,5/14/2025,Close-Up Toothpaste,Personal Care,M,Surulere,8/7/2024,1736,9,SO69036,Cash Payment,28
3273,4/6/2025,La Casera Apple Drink,Beverage,F,Ikorodu,5/5/2023,350,1,SO77464,Debit card,41
3736,1/27/2025,Jik Bleach,Cleaning,M,Lagos Island,1/12/2025,1442,9,SO19853,Bank transfer,21
3190,5/4/2025,Milo,Beverage,M,Sangotedo,8/13/2023,1200,1,SO28334,Cash Payment,28
3295,5/2/2025,Huggies Baby Wipes,Baby Products,F,Surulere,9/9/2022,8052,10,SO90158,Cash Payment,20
3276,2/2/2025,Fayrouz,Beverage,M,Mafoluku,6/15/2022,500,7,SO71577,Cash Payment,54
4405,2/4/2025,Maggi Cubes,Food Seasoning,F,Mafoluku,1/6/2022,700,7,SO96307,Cash Payment,56
4266,5/4/2025,Maggi Cubes,Food Seasoning,M,Lakowe,1/23/2023,700,1,SO15345,Bank transfer,33
1372,5/12/2025,La Casera Apple Drink,Beverage,M,Fadeyi,9/6/2022,350,5,SO55297,Debit card,66
1242,5/19/2025,Pampers Baby-Dry,Baby Products,M,Oshodi,11/11/2024,5100,3,SO86472,Bank transfer,27
4820,2/8/2025,Salt,Food,M,Ikeja,3/10/2023,500,7,SO24823,Cash Payment,67
4702,1/19/2025,Maggi Cubes,Food Seasoning,M,Sangotedo,1/18/2023,700,8,SO28076,Cash Payment,26
3687,4/21/2025,Shea Butter,Personal Care,F,Yaba,11/21/2022,1855,2,SO40512,Cash Payment,33
4115,1/15/2025,Indomie Instant Noodles,Food,F,Festac town,9/9/2024,250,3,SO64613,Bank transfer,28
2236,1/6/2025,Coca-Cola,Beverage,M,Surulere,10/7/2023,500,2,SO60308,Debit card,20
1026,3/17/2025,Hollandia Yoghurt,Beverage,F,Iyana ipaja,11/12/2023,1500,1,SO75344,Debit card,54
2678,1/18/2025,Chin Chin,Snack,M,Mafoluku,8/1/2023,1800,3,SO10169,Bank transfer,78
1934,3/23/2025,Milo,Beverage,F,Festac town,4/10/2024,1200,2,SO93133,Debit card,22
3525,3/12/2025,Morning Fresh Dishwash,Cleaning,M,Shomolu,12/23/2022,1451,4,SO54599,Cash Payment,33
1354,1/3/2025,Hollandia Yoghurt,Beverage,M,Fadeyi,5/18/2022,1500,8,SO18025,Bank transfer,74
2782,2/2/2025,Jik Bleach,Cleaning,F,Iganmu,1/6/2025,1442,1,SO36061,Bank transfer,57
4456,3/4/2025,Maggi Cubes,Food Seasoning,F,Ibeju lekki,1/22/2025,700,4,SO34220,Debit card,39
4869,3/23/2025,Bread (Small Loaf),Food,F,Agege,1/14/2022,1300,3,SO51302,Debit card,79
2454,3/14/2025,Jik Bleach,Cleaning,M,Ikotun,12/27/2024,1442,3,SO75018,Bank transfer,52
4222,5/14/2025,Salt,Food,F,Lakowe,1/18/2023,500,5,SO81359,Debit card,68
1358,1/5/2025,Milo,Beverage,M,Badore,8/23/2023,1200,7,SO40574,Cash Payment,56
3393,5/2/2025,Golden Morn,Food,F,Iganmu,1/28/2022,950,10,SO92302,Cash Payment,50
1615,5/21/2025,Friso Gold Milk,Baby Products,F,Mafoluku,12/8/2022,5884,6,SO57454,Bank transfer,54
4734,5/6/2025,Semovita,Food,M,Festac town,2/17/2025,3400,4,SO83425,Cash Payment,50
4946,3/11/2025,Close-Up Toothpaste,Personal Care,M,Lagos Island,6/16/2023,1736,2,SO22686,Cash Payment,30
2419,3/23/2025,Hollandia Yoghurt,Beverage,F,Ketu,1/24/2022,1500,9,SO19908,Debit card,34
4989,2/10/2025,Semovita,Food,M,Fagba,1/9/2023,3400,5,SO93467,Cash Payment,80
2961,2/25/2025,Johnson's Baby Lotion,Baby Products,M,Ikeja,12/22/2023,6812,8,SO97935,Debit card,23
2707,4/17/2025,Shea Butter,Personal Care,M,Festac town,8/26/2022,1855,3,SO26426,Cash Payment,19
2010,5/9/2025,Bread (Small Loaf),Food,F,Badore,1/5/2024,1300,3,SO88245,Cash Payment,22
1502,1/4/2025,Milo,Beverage,F,Festac town,4/22/2023,1200,8,SO95624,Bank transfer,54
2600,1/29/2025,Maggi Cubes,Food Seasoning,M,Mushin,3/14/2023,700,3,SO10915,Bank transfer,49
3603,4/8/2025,Coca-Cola,Beverage,M,Yaba,8/13/2022,500,2,SO79324,Debit card,30
4352,4/3/2025,Jik Bleach,Cleaning,F,Lagos Island,5/21/2025,1442,1,SO73509,Bank transfer,19
1477,4/17/2025,Mathematical Set,School Supplies,M,Iyana ipaja,9/16/2024,1320,6,SO15970,Debit card,22
4938,4/6/2025,Maggi Cubes,Food Seasoning,M,Ibeju lekki,12/18/2024,700,6,SO97377,Cash Payment,54
2745,5/26/2025,Peak Milk,Dairy,M,Ikotun,7/17/2023,350,2,SO96088,Debit card,25
2738,4/20/2025,Golden Morn,Food,M,Ilupeju,2/3/2025,950,4,SO70134,Cash Payment,76
4170,1/22/2025,Milo,Beverage,M,Ikotun,8/11/2024,1200,7,SO69140,Bank transfer,66
3776,4/13/2025,La Casera Apple Drink,Beverage,F,Fagba,5/30/2025,350,3,SO17847,Bank transfer,23
1062,3/23/2025,La Casera Apple Drink,Beverage,M,Ikeja,5/19/2022,350,5,SO83740,Cash Payment,44
1546,2/24/2025,Friso Gold Milk,Baby Products,M,Ikeja,11/17/2024,5884,8,SO21079,Debit card,50
2020,5/29/2025,Hollandia Yoghurt,Beverage,M,Badore,4/29/2025,1500,2,SO89614,Bank transfer,69
2366,5/8/2025,Golden Morn,Food,M,Fadeyi,8/17/2022,950,9,SO69018,Bank transfer,50
1107,2/7/2025,Pen (Pack of 5),Stationery,F,Ketu,9/6/2024,2489,6,SO68986,Cash Payment,57
1407,4/20/2025,Close-Up Toothpaste,Personal Care,M,Sangotedo,8/13/2024,1736,1,SO71515,Bank transfer,66
3718,1/28/2025,Omo Detergent,Cleaning,M,Surulere,7/24/2022,1338,8,SO68653,Debit card,57
4808,2/23/2025,Hypo Bleach,Cleaning,F,Oshodi,5/5/2023,1603,1,SO74032,Cash Payment,58
2940,2/8/2025,Coca-Cola,Beverage,F,Shomolu,2/28/2025,500,1,SO72580,Bank transfer,59
3048,5/7/2025,Spaghetti,Food,M,Agege,5/2/2023,450,6,SO98284,Debit card,76
3165,4/16/2025,Peak Milk,Dairy,M,Sangotedo,5/5/2022,350,8,SO74578,Bank transfer,59
4306,1/6/2025,Hollandia Yoghurt,Beverage,M,Ikorodu,9/10/2024,1500,4,SO21810,Bank transfer,39
4302,4/29/2025,Close-Up Toothpaste,Personal Care,M,Ketu,4/6/2025,1736,9,SO39770,Cash Payment,68
4516,4/11/2025,Spaghetti,Food,F,Ketu,1/24/2025,450,10,SO72424,Debit card,48
3582,5/21/2025,Morning Fresh Dishwash,Cleaning,M,Yaba,12/31/2022,1451,6,SO33526,Debit card,29
1534,2/28/2025,Dano Milk,Dairy,F,Iyana ipaja,3/1/2025,120,3,SO14347,Bank transfer,77
1844,5/28/2025,Dettol Soap,Personal Care,F,Lakowe,12/2/2023,1722,2,SO93074,Bank transfer,73
1218,1/5/2025,Golden Morn,Food,M,Badore,4/25/2022,950,5,SO29286,Cash Payment,22
4482,4/21/2025,Milo,Beverage,M,Ilupeju,8/15/2023,1200,9,SO17263,Bank transfer,47
2574,3/8/2025,Local Broom,Cleaning,M,Ikeja,9/29/2022,1579,8,SO35700,Bank transfer,22
2767,5/22/2025,Maggi Cubes,Food Seasoning,F,Ikotun,10/19/2024,700,4,SO18556,Debit card,62
2794,3/24/2025,Always Sanitary Pad,Toiletries,M,Lakowe,4/21/2023,950,3,SO43601,Bank transfer,70
4228,3/2/2025,Dano Milk,Dairy,M,Surulere,11/6/2022,120,5,SO29241,Bank transfer,18
3062,2/20/2025,Always Sanitary Pad,Toiletries,F,Lagos Island,7/30/2024,950,1,SO77628,Bank transfer,37
2365,2/14/2025,Maggi Cubes,Food Seasoning,M,Ketu,9/10/2022,700,5,SO81691,Bank transfer,69
3775,5/9/2025,Lipton Tea,Beverage,F,Lagos Island,1/8/2022,850,3,SO36677,Bank transfer,79
2232,5/9/2025,Maggi Cubes,Food Seasoning,F,Fadeyi,4/18/2024,700,6,SO75544,Debit card,76
4156,2/28/2025,Semovita,Food,M,Shomolu,6/5/2022,3400,2,SO39166,Cash Payment,67
3643,3/13/2025,Phone Charger,Electronics,M,Iyana ipaja,4/10/2023,2404,2,SO84103,Cash Payment,23
3470,2/16/2025,Sunlight Detergent,Cleaning,M,Ibeju lekki,4/13/2022,1251,4,SO57168,Debit card,74
2602,1/19/2025,Coca-Cola,Beverage,M,Badore,4/6/2022,500,3,SO99665,Bank transfer,34
4796,5/25/2025,Golden Morn,Food,F,Fadeyi,10/21/2022,950,4,SO84613,Debit card,57
3289,3/29/2025,Milo,Beverage,M,Yaba,6/15/2022,1200,7,SO12972,Cash Payment,58
4470,4/15/2025,Phone Charger,Electronics,F,Fadeyi,10/1/2023,2404,5,SO75099,Cash Payment,20
2502,3/9/2025,Always Sanitary Pad,Toiletries,M,Ikotun,3/27/2022,950,4,SO14703,Debit card,58
2205,5/6/2025,Hollandia Yoghurt,Beverage,F,Yaba,9/8/2022,1500,7,SO77592,Bank transfer,47
3201,2/22/2025,Baby Feeding Bottle,Baby Products,M,Fagba,3/7/2023,5520,10,SO13272,Cash Payment,70
2882,3/29/2025,Beans,Food,M,Iganmu,1/26/2025,12000,2,SO17984,Cash Payment,22
2757,3/24/2025,Maggi Cubes,Food Seasoning,F,Surulere,11/23/2022,700,4,SO39923,Bank transfer,68
3679,5/9/2025,Maggi Cubes,Food Seasoning,F,Oshodi,2/24/2024,700,9,SO98871,Bank transfer,51
2380,5/11/2025,Semovita,Food,F,Ilupeju,11/30/2024,3400,7,SO77768,Debit card,56
1825,3/27/2025,Lipton Tea,Beverage,M,Ibeju lekki,7/25/2024,850,10,SO18254,Cash Payment,35
2868,2/17/2025,Plantain Chips,Snack,F,Ibeju lekki,6/26/2023,1500,1,SO14431,Debit card,78
2709,3/15/2025,Maggi Cubes,Food Seasoning,F,Fadeyi,2/3/2024,700,5,SO34245,Cash Payment,77
4585,5/1/2025,Jik Bleach,Cleaning,F,Sangotedo,7/14/2024,1442,1,SO60799,Cash Payment,51
2634,4/4/2025,Maggi Cubes,Food Seasoning,F,Shomolu,2/1/2022,700,5,SO59445,Debit card,77
4832,2/12/2025,Nescafe Coffee,Beverage,M,Agege,7/9/2022,700,5,SO95101,Bank transfer,77
2032,5/18/2025,Lux Soap,Personal Care,M,Lagos Island,7/1/2022,1006,7,SO73267,Debit card,34
2061,4/24/2025,Sugar,Food,F,Lagos Island,1/11/2024,1000,3,SO42983,Cash Payment,80
2210,4/30/2025,Peak Milk,Dairy,F,Mafoluku,1/8/2023,350,2,SO87092,Debit card,20
2346,2/1/2025,Diaper Rash Cream,Baby Products,M,Iganmu,1/20/2024,8148,4,SO69481,Cash Payment,64
4315,4/21/2025,Dano Milk,Dairy,M,Fagba,9/17/2023,120,5,SO11166,Debit card,73
4166,1/19/2025,La Casera Apple Drink,Beverage,F,Festac town,12/24/2024,350,6,SO41841,Debit card,59
3907,5/9/2025,Morning Fresh Dishwash,Cleaning,M,Iyana ipaja,10/10/2023,1451,5,SO61441,Cash Payment,79
2706,4/22/2025,Hypo Bleach,Cleaning,F,Ilupeju,10/18/2024,1603,2,SO98105,Bank transfer,68
2855,5/25/2025,Eva Water,Beverage,F,Iganmu,12/31/2024,400,9,SO42026,Debit card,23
2074,2/5/2025,Salt,Food,M,Shomolu,5/4/2022,500,9,SO55478,Bank transfer,61
2840,4/24/2025,Fayrouz,Beverage,F,Festac town,5/10/2025,500,8,SO40910,Bank transfer,80
2247,1/26/2025,Bread (Small Loaf),Food,F,Fagba,9/15/2024,1300,4,SO14923,Cash Payment,69
4063,2/8/2025,Local Broom,Cleaning,M,Ogba,10/17/2022,1579,1,SO94859,Cash Payment,70
4780,1/24/2025,Huggies Baby Wipes,Baby Products,M,Ketu,3/14/2023,8052,4,SO31852,Debit card,67
1081,4/23/2025,Golden Morn,Food,F,Lakowe,1/12/2022,950,7,SO28799,Debit card,80
4843,3/13/2025,Cerelac,Baby Products,M,Fagba,3/10/2023,8540,1,SO53438,Cash Payment,22
3246,4/23/2025,Fayrouz,Beverage,F,Festac town,9/8/2024,500,10,SO18250,Cash Payment,40
4009,3/21/2025,Milo,Beverage,M,Ilupeju,7/28/2022,1200,5,SO28859,Cash Payment,80
3697,3/15/2025,Pen (Pack of 5),Stationery,F,Fadeyi,7/11/2024,2489,7,SO35460,Bank transfer,40
4579,3/17/2025,Local Broom,Cleaning,F,Mafoluku,5/2/2023,1579,4,SO57557,Bank transfer,31
3803,3/25/2025,Morning Fresh Dishwash,Cleaning,M,Agege,7/20/2023,1451,3,SO16175,Debit card,53
4108,4/20/2025,Golden Morn,Food,M,Iganmu,2/1/2023,950,6,SO40023,Debit card,69
1664,1/6/2025,Local Broom,Cleaning,F,Sangotedo,1/6/2024,1579,4,SO90150,Debit card,54
4179,4/3/2025,School Bag,School Supplies,M,Ketu,6/19/2024,5999,3,SO62439,Bank transfer,42
4172,1/25/2025,Hollandia Yoghurt,Beverage,M,Mushin,1/6/2025,1500,9,SO97457,Cash Payment,53
2851,3/17/2025,Dettol Soap,Personal Care,F,Fadeyi,1/7/2024,1722,5,SO36822,Bank transfer,21
3385,5/27/2025,Power Bank,Electronics,M,Ikotun,7/10/2022,20000,5,SO17225,Cash Payment,43
1303,4/5/2025,Nivea Roll-On,Personal Care,M,Ibeju lekki,2/11/2023,1299,1,SO10747,Cash Payment,18
4487,1/29/2025,Lipton Tea,Beverage,F,Ogba,2/4/2025,850,5,SO27064,Cash Payment,66
2392,3/31/2025,Golden Morn,Food,F,Ogba,1/9/2024,950,5,SO54157,Debit card,57
4218,1/17/2025,Milo,Beverage,M,Ibeju lekki,4/29/2024,1200,9,SO71642,Bank transfer,26
2891,4/1/2025,Lipton Tea,Beverage,M,Mafoluku,7/29/2023,850,3,SO83572,Cash Payment,64
4474,2/15/2025,Hand Sanitizer,Personal Care,M,Yaba,11/5/2023,1843,1,SO44556,Cash Payment,29
4437,2/11/2025,Peak Milk,Dairy,F,Ketu,9/2/2022,350,4,SO17160,Cash Payment,20
2648,4/15/2025,Chin Chin,Snack,M,Ketu,5/20/2023,1800,2,SO29111,Debit card,18
1081,2/11/2025,Diaper Rash Cream,Baby Products,M,Oshodi,9/18/2024,8148,9,SO29828,Bank transfer,80
3071,1/16/2025,Lipton Tea,Beverage,F,Badore,12/27/2024,850,4,SO34635,Debit card,24
3409,1/6/2025,MTN Airtime ?500,Airtime,M,Yaba,10/31/2024,500,10,SO30301,Cash Payment,58
2768,1/16/2025,Omo Detergent,Cleaning,F,Yaba,8/23/2022,1338,7,SO78300,Bank transfer,22
3424,3/26/2025,Milo,Beverage,F,Agege,11/29/2023,1200,2,SO85676,Bank transfer,50
4610,4/14/2025,Phone Charger,Electronics,F,Iganmu,8/18/2024,2404,6,SO17070,Cash Payment,75
3090,4/14/2025,Always Sanitary Pad,Toiletries,F,Fagba,10/17/2023,950,5,SO31985,Debit card,62
4585,4/1/2025,Lipton Tea,Beverage,F,Lakowe,4/6/2023,850,6,SO92410,Bank transfer,51
4388,4/19/2025,Indomie Instant Noodles,Food,M,Yaba,11/18/2023,250,8,SO41682,Bank transfer,27
3751,4/7/2025,Golden Morn,Food,M,Sangotedo,1/18/2025,950,10,SO23118,Debit card,50
2650,1/17/2025,Close-Up Toothpaste,Personal Care,F,Ilupeju,5/22/2024,1736,6,SO72054,Debit card,32
2448,5/17/2025,Coca-Cola,Beverage,F,Ketu,12/29/2023,500,8,SO76377,Bank transfer,79
2652,1/24/2025,Jik Bleach,Cleaning,M,Mafoluku,8/11/2024,1442,4,SO95230,Cash Payment,42
1385,4/22/2025,Maggi Cubes,Food Seasoning,F,Fagba,7/20/2023,700,5,SO21571,Cash Payment,68
2960,4/7/2025,Semovita,Food,F,Ogba,3/26/2025,3400,8,SO12222,Cash Payment,39
2736,3/15/2025,Rexona Air Freshener,Cleaning,F,Shomolu,7/29/2024,1861,4,SO84139,Cash Payment,33
1768,4/27/2025,Semovita,Food,F,Ikorodu,7/10/2023,3400,1,SO78594,Bank transfer,34
2002,4/30/2025,MTN Airtime ?500,Airtime,M,Badore,11/10/2024,500,6,SO49101,Debit card,76
3046,1/17/2025,Always Sanitary Pad,Toiletries,M,Lagos Island,2/16/2025,950,2,SO94765,Bank transfer,66
2284,4/20/2025,Johnson's Baby Lotion,Baby Products,F,Surulere,4/17/2024,6812,10,SO73921,Cash Payment,44
1708,3/25/2025,Fayrouz,Beverage,M,Ibeju lekki,9/11/2024,500,8,SO47177,Cash Payment,20
1952,5/30/2025,Indomie Instant Noodles,Food,F,Ogba,3/11/2024,250,4,SO49938,Cash Payment,20
3497,3/15/2025,Lipton Tea,Beverage,F,Ilupeju,1/27/2023,850,8,SO91351,Debit card,43
1479,5/22/2025,Semovita,Food,M,Fadeyi,8/24/2023,3400,2,SO31008,Debit card,23
1237,3/30/2025,Shea Butter,Personal Care,M,Ilupeju,4/9/2022,1855,3,SO28573,Debit card,53
4353,4/17/2025,Maggi Cubes,Food Seasoning,F,Ikotun,12/3/2024,700,3,SO16090,Debit card,28
3528,3/19/2025,Jik Bleach,Cleaning,M,Shomolu,4/25/2022,1442,10,SO65737,Debit card,45
2092,1/11/2025,Semovita,Food,M,Iganmu,5/28/2024,3400,7,SO42521,Bank transfer,62
2514,4/26/2025,Huggies Baby Wipes,Baby Products,M,Badore,8/16/2023,8052,2,SO78662,Bank transfer,51
4790,4/25/2025,Cerelac,Baby Products,F,Lakowe,6/7/2022,8540,9,SO68039,Bank transfer,43
1948,2/12/2025,Cerelac,Baby Products,M,Ketu,5/9/2024,8540,7,SO30427,Cash Payment,65
3581,4/1/2025,Milo,Beverage,F,Ketu,10/9/2023,1200,9,SO74605,Debit card,49
